Date,Close
2020-12-24 00:00:00+05:30,582.832763671875
2020-12-28 00:00:00+05:30,548.453369140625
2020-12-29 00:00:00+05:30,511.3763732910156
2020-12-30 00:00:00+05:30,504.9027404785156
2020-12-31 00:00:00+05:30,504.51025390625
2021-01-01 00:00:00+05:30,493.08319091796875
2021-01-04 00:00:00+05:30,461.1559143066406
2021-01-05 00:00:00+05:30,466.7468566894531
2021-01-06 00:00:00+05:30,455.2706604003906
2021-01-07 00:00:00+05:30,447.12945556640625
2021-01-08 00:00:00+05:30,448.0612487792969
2021-01-11 00:00:00+05:30,444.8244323730469
2021-01-12 00:00:00+05:30,428.3458251953125
2021-01-13 00:00:00+05:30,420.84210205078125
2021-01-14 00:00:00+05:30,430.4547119140625
2021-01-15 00:00:00+05:30,440.4595031738281
2021-01-18 00:00:00+05:30,425.6484375
2021-01-19 00:00:00+05:30,426.38409423828125
2021-01-20 00:00:00+05:30,423.0981750488281
2021-01-21 00:00:00+05:30,402.00946044921875
2021-01-22 00:00:00+05:30,388.9638977050781
2021-01-25 00:00:00+05:30,384.94232177734375
2021-01-27 00:00:00+05:30,379.1061706542969
2021-01-28 00:00:00+05:30,376.6539611816406
2021-01-29 00:00:00+05:30,367.7771301269531
2021-02-01 00:00:00+05:30,369.0032043457031
2021-02-02 00:00:00+05:30,397.3993835449219
2021-02-03 00:00:00+05:30,403.43170166015625
2021-02-04 00:00:00+05:30,410.4939880371094
2021-02-05 00:00:00+05:30,402.9903564453125
2021-02-08 00:00:00+05:30,402.45086669921875
2021-02-09 00:00:00+05:30,389.5523986816406
2021-02-10 00:00:00+05:30,381.8525390625
2021-02-11 00:00:00+05:30,379.792724609375
2021-02-12 00:00:00+05:30,383.6181640625
2021-02-15 00:00:00+05:30,384.5990295410156
2021-02-16 00:00:00+05:30,376.9482116699219
2021-02-17 00:00:00+05:30,377.5858154296875
2021-02-18 00:00:00+05:30,398.03692626953125
2021-02-19 00:00:00+05:30,395.78094482421875
2021-02-22 00:00:00+05:30,387.6887512207031
2021-02-23 00:00:00+05:30,397.5465087890625
2021-02-24 00:00:00+05:30,398.5764465332031
2021-02-25 00:00:00+05:30,400.4400939941406
2021-02-26 00:00:00+05:30,392.4949951171875
2021-03-01 00:00:00+05:30,384.74615478515625
2021-03-02 00:00:00+05:30,387.7378234863281
2021-03-03 00:00:00+05:30,387.345458984375
2021-03-04 00:00:00+05:30,388.3263244628906
2021-03-05 00:00:00+05:30,386.2664794921875
2021-03-08 00:00:00+05:30,382.9315185546875
2021-03-09 00:00:00+05:30,379.5475769042969
2021-03-10 00:00:00+05:30,378.8609619140625
2021-03-12 00:00:00+05:30,373.7113952636719
2021-03-15 00:00:00+05:30,367.9242248535156
2021-03-16 00:00:00+05:30,368.0713806152344
2021-03-17 00:00:00+05:30,356.0067443847656
2021-03-18 00:00:00+05:30,345.6585388183594
2021-03-19 00:00:00+05:30,339.23382568359375
2021-03-22 00:00:00+05:30,340.8522033691406
2021-03-23 00:00:00+05:30,338.7923889160156
2021-03-24 00:00:00+05:30,340.9503173828125
2021-03-25 00:00:00+05:30,331.3868713378906
2021-03-26 00:00:00+05:30,325.06024169921875
2021-03-30 00:00:00+05:30,333.78997802734375
2021-03-31 00:00:00+05:30,330.1607971191406
2021-04-01 00:00:00+05:30,338.7923889160156
2021-04-05 00:00:00+05:30,334.525634765625
2021-04-06 00:00:00+05:30,360.6167907714844
2021-04-07 00:00:00+05:30,358.1645812988281
2021-04-08 00:00:00+05:30,359.881103515625
2021-04-09 00:00:00+05:30,352.9169006347656
2021-04-12 00:00:00+05:30,340.41082763671875
2021-04-13 00:00:00+05:30,340.0675048828125
2021-04-15 00:00:00+05:30,337.4682312011719
2021-04-16 00:00:00+05:30,353.26025390625
2021-04-19 00:00:00+05:30,344.4324035644531
2021-04-20 00:00:00+05:30,354.1430358886719
2021-04-22 00:00:00+05:30,349.92523193359375
2021-04-23 00:00:00+05:30,359.7340087890625
2021-04-26 00:00:00+05:30,356.6442565917969
2021-04-27 00:00:00+05:30,358.31170654296875
