Date,Close
2021-02-26 00:00:00+05:30,113.27296447753906
2021-03-01 00:00:00+05:30,135.90890502929688
2021-03-02 00:00:00+05:30,163.07199096679688
2021-03-03 00:00:00+05:30,154.53103637695312
2021-03-04 00:00:00+05:30,151.63735961914062
2021-03-05 00:00:00+05:30,148.4169921875
2021-03-08 00:00:00+05:30,143.70310974121094
2021-03-09 00:00:00+05:30,134.60206604003906
2021-03-10 00:00:00+05:30,138.5225067138672
2021-03-12 00:00:00+05:30,135.39552307128906
2021-03-15 00:00:00+05:30,132.1751251220703
2021-03-16 00:00:00+05:30,131.8484344482422
2021-03-17 00:00:00+05:30,125.54771423339844
2021-03-18 00:00:00+05:30,122.18730926513672
2021-03-19 00:00:00+05:30,121.90729522705078
2021-03-22 00:00:00+05:30,130.40159606933594
2021-03-23 00:00:00+05:30,129.0014190673828
2021-03-24 00:00:00+05:30,125.17433166503906
2021-03-25 00:00:00+05:30,121.86061096191406
2021-03-26 00:00:00+05:30,119.01364135742188
2021-03-30 00:00:00+05:30,119.15363311767578
2021-03-31 00:00:00+05:30,119.29476165771484
2021-04-01 00:00:00+05:30,121.17638397216797
2021-04-05 00:00:00+05:30,117.08384704589844
2021-04-06 00:00:00+05:30,115.29632568359375
2021-04-07 00:00:00+05:30,116.1900863647461
2021-04-08 00:00:00+05:30,116.56640625
2021-04-09 00:00:00+05:30,114.967041015625
2021-04-12 00:00:00+05:30,107.44054412841797
2021-04-13 00:00:00+05:30,109.88665771484375
2021-04-15 00:00:00+05:30,108.240234375
2021-04-16 00:00:00+05:30,108.09911346435547
2021-04-19 00:00:00+05:30,104.85331726074219
2021-04-20 00:00:00+05:30,103.72434997558594
2021-04-22 00:00:00+05:30,103.20689392089844
2021-04-23 00:00:00+05:30,115.9078369140625
2021-04-26 00:00:00+05:30,113.32061767578125
2021-04-27 00:00:00+05:30,116.61344146728516
2021-04-28 00:00:00+05:30,116.09601593017578
2021-04-29 00:00:00+05:30,114.77886199951172
2021-04-30 00:00:00+05:30,114.49663543701172
2021-05-03 00:00:00+05:30,112.85020446777344
2021-05-04 00:00:00+05:30,112.23867797851562
2021-05-05 00:00:00+05:30,112.70909118652344
2021-05-06 00:00:00+05:30,111.81531524658203
2021-05-07 00:00:00+05:30,115.01406860351562
2021-05-10 00:00:00+05:30,115.3904037475586
2021-05-11 00:00:00+05:30,120.70597839355469
2021-05-12 00:00:00+05:30,120.14149475097656
