Date,Close
2016-08-31 00:00:00+05:30,289.53143310546875
2016-09-01 00:00:00+05:30,295.0919189453125
2016-09-02 00:00:00+05:30,291.3204650878906
2016-09-06 00:00:00+05:30,297.6062316894531
2016-09-07 00:00:00+05:30,293.9798278808594
2016-09-08 00:00:00+05:30,295.4303894042969
2016-09-09 00:00:00+05:30,288.9512023925781
2016-09-12 00:00:00+05:30,287.1622314453125
2016-09-14 00:00:00+05:30,287.1622314453125
2016-09-15 00:00:00+05:30,289.4831237792969
2016-09-16 00:00:00+05:30,291.8523254394531
2016-09-19 00:00:00+05:30,291.4172058105469
2016-09-20 00:00:00+05:30,287.3555603027344
2016-09-21 00:00:00+05:30,290.1116943359375
2016-09-22 00:00:00+05:30,292.1907958984375
2016-09-23 00:00:00+05:30,293.3028869628906
2016-09-26 00:00:00+05:30,292.2391662597656
2016-09-27 00:00:00+05:30,289.0478820800781
2016-09-28 00:00:00+05:30,287.742431640625
2016-09-29 00:00:00+05:30,276.4764404296875
2016-09-30 00:00:00+05:30,281.6017761230469
2016-10-03 00:00:00+05:30,287.7908020019531
2016-10-04 00:00:00+05:30,287.742431640625
2016-10-05 00:00:00+05:30,285.9050598144531
2016-10-06 00:00:00+05:30,294.2698974609375
2016-10-07 00:00:00+05:30,299.0567626953125
2016-10-10 00:00:00+05:30,302.7798767089844
2016-10-13 00:00:00+05:30,296.1556701660156
2016-10-14 00:00:00+05:30,304.3271789550781
2016-10-17 00:00:00+05:30,297.654541015625
2016-10-18 00:00:00+05:30,297.3161315917969
2016-10-19 00:00:00+05:30,303.0700378417969
2016-10-20 00:00:00+05:30,317.23712158203125
2016-10-21 00:00:00+05:30,317.7206115722656
2016-10-24 00:00:00+05:30,322.60418701171875
2016-10-25 00:00:00+05:30,333.1448974609375
2016-10-26 00:00:00+05:30,341.7999267578125
2016-10-27 00:00:00+05:30,349.24609375
2016-10-28 00:00:00+05:30,362.3011169433594
2016-11-01 00:00:00+05:30,382.75396728515625
2016-11-02 00:00:00+05:30,369.4571838378906
2016-11-03 00:00:00+05:30,366.45941162109375
2016-11-04 00:00:00+05:30,353.88787841796875
2016-11-07 00:00:00+05:30,370.5693359375
2016-11-08 00:00:00+05:30,373.22869873046875
2016-11-09 00:00:00+05:30,364.52532958984375
2016-11-10 00:00:00+05:30,368.3451232910156
2016-11-11 00:00:00+05:30,366.74951171875
2016-11-15 00:00:00+05:30,351.6637268066406
2016-11-16 00:00:00+05:30,342.380126953125
2016-11-17 00:00:00+05:30,330.4372253417969
2016-11-18 00:00:00+05:30,327.7778625488281
2016-11-21 00:00:00+05:30,322.60418701171875
2016-11-22 00:00:00+05:30,332.8548278808594
2016-11-23 00:00:00+05:30,329.47015380859375
2016-11-24 00:00:00+05:30,326.47235107421875
2016-11-25 00:00:00+05:30,339.52734375
2016-11-28 00:00:00+05:30,341.55816650390625
2016-11-29 00:00:00+05:30,347.7955322265625
2016-11-30 00:00:00+05:30,351.7604064941406
2016-12-01 00:00:00+05:30,340.7362060546875
2016-12-02 00:00:00+05:30,335.2723693847656
2016-12-05 00:00:00+05:30,338.8504638671875
2016-12-06 00:00:00+05:30,336.2878112792969
2016-12-07 00:00:00+05:30,333.6284484863281
2016-12-08 00:00:00+05:30,342.4284973144531
2016-12-09 00:00:00+05:30,339.9625244140625
2016-12-12 00:00:00+05:30,337.4482727050781
2016-12-13 00:00:00+05:30,333.1448974609375
2016-12-14 00:00:00+05:30,329.0350036621094
2016-12-15 00:00:00+05:30,343.9757385253906
2016-12-16 00:00:00+05:30,340.7362060546875
2016-12-19 00:00:00+05:30,334.9339294433594
2016-12-20 00:00:00+05:30,333.58013916015625
2016-12-21 00:00:00+05:30,332.8548278808594
2016-12-22 00:00:00+05:30,328.98663330078125
2016-12-23 00:00:00+05:30,325.50531005859375
2016-12-26 00:00:00+05:30,319.896484375
2016-12-27 00:00:00+05:30,319.4129333496094
2016-12-28 00:00:00+05:30,317.0921325683594
2016-12-29 00:00:00+05:30,320.7184753417969
2016-12-30 00:00:00+05:30,324.05474853515625
2017-01-02 00:00:00+05:30,324.7316589355469
2017-01-03 00:00:00+05:30,330.0503845214844
2017-01-04 00:00:00+05:30,334.16033935546875
2017-01-05 00:00:00+05:30,342.283447265625
2017-01-06 00:00:00+05:30,344.7493896484375
2017-01-09 00:00:00+05:30,343.0087585449219
2017-01-10 00:00:00+05:30,350.5516052246094
2017-01-11 00:00:00+05:30,357.22418212890625
2017-01-12 00:00:00+05:30,355.6285705566406
2017-01-13 00:00:00+05:30,354.27471923828125
